dedo1,dedo2,dedo3,dedo4,dedo5,posicion_mano,movimiento,letra
999,634,594,999,587,1.15,False,w
999,649,598,999,597,1.14,False,w
999,620,582,999,586,1.11,False,w
999,614,597,999,604,1.13,False,w
999,611,602,999,595,1.13,False,w
999,529,601,999,622,1.12,False,w
999,529,598,999,637,1.15,False,w
999,553,601,999,599,1.12,False,w
999,522,598,999,611,1.15,False,w
999,528,603,999,606,1.13,False,w
999,503,603,999,570,1.14,False,w
999,486,595,999,573,1.15,False,w
999,491,590,999,552,1.13,False,w
999,18,157,185,364,0.93,False,x
999,17,165,188,355,0.81,False,x
999,16,165,191,331,0.69,False,x
999,15,170,190,344,0.42,False,x
999,16,169,193,393,0.33,False,x
999,17,167,210,435,0.39,False,x
999,18,168,200,423,0.62,False,x
999,18,175,191,430,0.85,False,x
999,22,172,188,408,0.94,False,x
999,22,166,189,411,0.85,False,x
999,21,174,194,388,0.57,False,x
999,19,178,191,397,0.56,False,x
999,19,178,206,435,0.34,False,x
999,17,171,199,416,0.51,False,x
999,16,172,195,415,0.73,False,x
999,19,175,188,407,0.96,False,x
999,17,174,181,400,0.86,False,x
999,13,172,181,380,0.7,False,x
999,15,173,190,382,0.53,False,x
999,17,173,206,398,0.2,False,x
999,17,179,197,409,0.35,False,x
999,19,175,200,414,0.94,False,x
999,19,179,210,378,1.1,False,x
999,18,180,205,347,0.74,True,x
999,18,172,218,411,-0.22,False,x
999,17,164,208,422,0.14,False,x
999,17,172,208,436,1.06,False,x
999,17,181,216,376,1.07,False,x
999,15,181,218,342,0.88,True,x
999,22,188,240,350,-0.07,False,x
178,352,49,999,999,0.58,False,y
186,361,49,999,999,0.58,False,y
89,370,50,999,999,0.58,False,y
204,359,49,999,999,0.58,False,y
182,355,47,999,999,0.57,False,y
28,379,43,999,999,0.58,False,y
0,368,45,999,999,0.59,False,y
79,363,41,999,999,0.58,False,y
52,374,46,999,999,0.59,False,y
87,393,39,999,999,0.58,False,y
84,384,40,999,999,0.58,False,y
76,382,40,999,999,0.59,False,y
82,379,36,999,999,0.58,False,y
116,375,37,999,999,0.6,False,y
109,380,36,999,999,0.58,False,y
87,397,36,999,999,0.59,False,y
25,385,33,999,999,0.58,False,y
37,403,37,999,999,0.59,False,y
101,388,39,999,999,0.57,False,y
58,391,34,999,999,0.58,False,y
100,382,36,999,999,0.58,False,y
91,374,36,999,999,0.59,False,y
102,373,31,999,999,0.58,False,y
85,385,32,999,999,0.6,False,y
38,373,26,999,999,0.58,False,y
62,362,28,999,999,0.6,False,y
68,385,29,999,999,0.59,False,y
94,391,25,999,999,0.59,False,y
48,391,30,999,999,0.59,False,y
57,379,25,999,999,0.58,False,y
0,999,171,128,999,0.97,False,z
0,999,236,142,937,1.08,False,z
0,999,306,166,848,1.35,False,z
0,999,275,155,898,1.44,False,z
0,621,246,172,886,1.4,True,z
0,619,215,140,998,1.08,False,z
0,826,202,127,998,1.13,False,z
0,999,216,133,999,1.13,False,z
0,999,194,97,999,1.23,False,z
0,999,156,93,949,1.41,False,z
0,999,155,110,940,1.24,False,z
0,999,188,156,999,1.25,False,z
0,999,181,161,999,1.14,False,z
0,999,178,158,999,1.21,False,z
0,999,179,159,999,1.23,False,z
0,999,182,163,999,1.23,False,z
0,999,181,160,999,1.09,False,z
0,999,175,152,993,1.25,False,z
0,999,182,153,999,1.51,False,z
0,999,155,156,940,1.05,False,z
0,999,160,157,815,1.2,False,z
0,999,170,158,863,0.94,False,z
0,999,183,154,821,0.67,True,z
0,999,205,149,810,1.73,False,z
0,999,197,155,909,1.76,False,z
0,999,190,155,867,0.91,False,z
0,999,181,146,836,0.84,False,z
0,999,185,151,824,1.0,False,z
999,0,0,190,0,1.02,False,a
999,0,0,190,0,1.03,False,a
999,0,0,190,0,1.04,False,a
999,0,0,174,0,1.02,False,a
999,0,0,184,0,1.02,False,a
999,0,0,187,0,1.03,False,a
999,0,0,195,0,1.02,False,a
999,0,0,187,0,1.04,False,a
999,0,0,186,0,1.03,False,a
999,0,0,184,0,1.04,False,a
999,0,0,181,0,1.03,False,a
999,0,0,190,0,1.02,False,a
999,0,0,181,0,1.01,False,a
999,0,0,181,0,1.03,False,a
999,0,0,181,0,1.02,False,a
999,0,0,182,0,1.02,False,a
999,0,0,186,0,1.01,False,a
999,0,0,187,0,1.02,False,a
999,0,0,190,0,1.03,False,a
999,0,0,190,0,1.02,False,a
999,0,0,194,0,1.02,False,a
999,0,0,186,0,1.03,False,a
999,0,0,183,0,1.04,False,a
999,0,0,182,0,1.02,False,a
999,0,0,187,0,1.04,False,a
999,0,0,194,0,1.02,False,a
999,0,0,188,0,1.03,False,a
999,0,0,186,0,1.03,False,a
999,0,0,183,0,1.02,False,a
0,999,685,999,430,1.11,False,b
0,999,690,999,429,1.11,False,b
0,999,690,999,434,1.1,False,b
0,999,686,999,435,1.1,False,b
0,999,708,999,434,1.1,False,b
0,999,714,999,434,1.11,False,b
0,999,707,999,436,1.11,False,b
0,999,708,999,439,1.1,False,b
0,999,714,999,435,1.11,False,b
0,999,707,999,435,1.1,False,b
0,999,698,999,440,1.09,False,b
0,999,680,999,438,1.09,False,b
0,999,695,999,433,1.11,False,b
0,999,709,999,435,1.09,False,b
0,999,712,999,444,1.09,False,b
0,999,708,999,440,1.11,False,b
0,999,718,999,439,1.09,False,b
0,999,688,999,449,1.11,False,b
0,999,701,999,452,1.11,False,b
0,999,693,999,446,1.12,False,b
0,999,697,999,452,1.12,False,b
0,999,701,999,459,1.12,False,b
0,999,701,999,460,1.11,False,b
0,999,686,999,463,1.11,False,b
0,999,700,999,468,1.1,False,b
0,999,699,999,463,1.11,False,b
0,999,695,999,461,1.11,False,b
0,999,686,999,463,1.09,False,b
0,999,693,999,471,1.12,False,b
0,999,674,999,470,1.11,False,b
159,416,277,999,999,1.2,False,c
162,420,275,999,999,1.21,False,c
161,436,276,999,999,1.2,False,c
159,412,279,999,999,1.19,False,c
157,406,279,999,999,1.2,False,c
161,404,275,999,999,1.2,False,c
159,398,279,999,999,1.2,False,c
167,406,278,999,999,1.2,False,c
167,406,285,999,999,1.18,False,c
159,405,280,999,999,1.19,False,c
161,406,280,999,999,1.18,False,c
159,404,283,999,999,1.19,False,c
152,406,280,999,999,1.19,False,c
148,396,281,999,999,1.2,False,c
155,418,284,999,999,1.19,False,c
154,410,283,999,999,1.2,False,c
156,393,286,999,999,1.21,False,c
157,416,284,999,999,1.19,False,c
157,423,293,999,999,1.2,False,c
156,419,289,999,999,1.2,False,c
158,402,289,999,999,1.21,False,c
149,405,290,999,999,1.2,False,c
158,392,288,999,999,1.2,False,c
151,380,290,999,999,1.18,False,c
155,408,290,999,999,1.2,False,c
160,411,295,999,999,1.2,False,c
164,407,292,999,999,1.21,False,c
162,406,291,999,999,1.2,False,c
159,415,294,999,999,1.18,False,c
163,418,291,999,999,1.19,False,c
999,468,0,0,0,1.11,False,d
999,468,0,0,0,1.1,False,d
999,467,0,0,0,1.11,False,d
999,464,0,0,0,1.1,False,d
999,467,0,0,0,1.1,False,d
999,467,0,0,0,1.1,False,d
999,472,0,0,0,1.1,False,d
999,466,0,0,0,1.15,False,d
999,471,0,0,0,1.1,False,d
999,475,0,0,0,1.12,False,d
999,474,0,0,0,1.1,False,d
999,477,0,0,0,1.1,False,d
999,476,0,0,0,1.1,False,d
999,481,0,0,0,1.1,False,d
999,501,0,0,0,1.12,False,d
999,501,0,0,0,1.1,False,d
999,503,0,0,0,1.11,False,d
999,503,0,0,0,1.1,False,d
999,504,0,0,0,1.1,False,d
999,505,0,0,0,1.11,False,d
999,504,0,0,0,1.12,False,d
999,504,0,0,0,1.12,False,d
999,505,0,0,0,1.11,False,d
999,508,0,0,0,1.09,False,d
999,507,0,0,0,1.11,False,d
999,504,0,0,0,1.11,False,d
999,512,0,0,0,1.12,False,d
999,520,0,0,0,1.11,False,d
999,522,0,0,0,1.11,False,d
999,529,0,0,0,1.08,False,d
0,0,0,0,14,1.17,False,e
0,0,0,0,17,1.17,False,e
0,0,0,0,7,1.19,False,e
0,0,0,0,6,1.18,False,e
0,0,0,0,19,1.17,False,e
0,0,0,0,14,1.17,False,e
0,0,0,0,17,1.17,False,e
0,0,0,0,7,1.18,False,e
0,0,0,0,21,1.18,False,e
0,0,0,0,9,1.19,False,e
0,0,0,0,14,1.19,False,e
0,0,0,0,13,1.2,False,e
0,0,0,0,7,1.2,False,e
0,0,0,0,15,1.16,False,e
0,0,0,0,13,1.18,False,e
0,0,0,0,14,1.2,False,e
0,0,0,0,17,1.18,False,e
0,0,0,0,17,1.16,False,e
0,0,0,0,21,1.18,False,e
0,0,0,0,14,1.21,False,e
0,0,0,0,20,1.2,False,e
0,0,0,0,19,1.19,False,e
0,0,0,0,13,1.2,False,e
0,0,0,0,9,1.19,False,e
0,0,0,0,21,1.2,False,e
0,0,0,0,17,1.21,False,e
0,0,0,0,15,1.2,False,e
0,0,0,0,12,1.2,False,e
0,0,0,0,12,1.21,False,e
0,0,0,0,18,1.2,False,e
80,0,758,795,399,0.96,False,f
92,0,733,810,430,0.97,False,f
95,0,750,804,432,0.96,False,f
88,0,767,809,438,0.97,False,f
75,0,747,785,429,0.95,False,f
84,0,746,779,438,0.96,False,f
74,0,765,790,441,0.96,False,f
73,0,761,798,451,0.96,False,f
72,0,768,832,447,0.97,False,f
80,0,755,817,454,0.95,False,f
74,0,743,876,457,0.96,False,f
81,0,727,949,462,0.96,False,f
81,0,758,998,467,0.94,False,f
87,0,757,988,470,0.96,False,f
89,0,738,972,467,0.96,False,f
88,0,750,985,462,0.98,False,f
86,0,775,980,462,0.96,False,f
82,0,748,929,456,0.96,False,f
86,0,754,964,452,0.97,False,f
89,0,742,961,454,0.95,False,f
81,0,747,946,455,0.96,False,f
87,0,763,972,455,0.96,False,f
87,0,732,992,456,0.96,False,f
84,0,740,999,454,0.97,False,f
84,0,724,999,444,0.97,False,f
88,0,726,999,456,0.98,False,f
88,0,718,999,462,0.96,False,f
91,0,728,999,465,0.97,False,f
90,0,738,999,470,0.97,False,f
88,0,739,999,452,0.97,False,f
999,994,0,0,44,0.74,False,g
999,989,0,0,53,0.72,False,g
999,992,0,0,51,0.75,False,g
999,996,0,0,48,0.75,False,g
999,990,0,0,42,0.73,False,g
999,995,0,0,53,0.74,False,g
999,991,0,0,63,0.72,False,g
999,989,0,0,56,0.73,False,g
999,985,0,0,52,0.74,False,g
999,985,0,0,57,0.73,False,g
999,988,0,0,56,0.74,False,g
999,985,0,0,53,0.73,False,g
999,993,0,0,59,0.75,False,g
999,999,0,0,53,0.76,False,g
999,995,0,0,53,0.72,False,g
999,991,0,0,56,0.73,False,g
999,991,0,0,62,0.72,False,g
999,989,0,0,53,0.73,False,g
999,989,0,0,58,0.72,False,g
999,988,0,0,59,0.73,False,g
999,987,0,0,61,0.73,False,g
999,989,0,0,59,0.73,False,g
999,990,0,0,59,0.73,False,g
999,986,0,0,58,0.73,False,g
999,992,0,0,57,0.73,False,g
999,995,0,0,51,0.74,False,g
999,987,0,0,56,0.73,False,g
999,987,0,0,61,0.74,False,g
999,991,0,0,56,0.76,False,g
999,993,0,0,61,0.76,False,g
999,999,999,461,714,1.0,False,h
999,999,999,432,707,1.0,False,h
999,999,999,406,707,1.01,False,h
999,999,999,390,711,1.0,False,h
999,999,999,474,705,1.0,False,h
999,999,999,457,690,1.01,False,h
999,999,999,467,698,1.0,False,h
999,999,999,517,729,1.01,False,h
999,999,999,509,728,0.98,False,h
999,999,999,509,727,0.99,False,h
999,999,999,538,731,0.99,False,h
999,999,999,526,734,1.02,False,h
999,999,999,517,763,1.0,False,h
999,999,999,505,754,0.99,False,h
999,999,999,507,754,1.0,False,h
999,999,999,506,751,0.99,False,h
999,999,999,517,751,1.01,False,h
999,999,999,524,731,1.03,False,h
999,999,999,524,744,0.99,False,h
999,999,999,528,731,0.98,False,h
999,999,999,562,757,1.01,False,h
999,999,999,559,757,0.99,False,h
999,999,999,546,767,1.01,False,h
999,999,999,543,784,1.01,False,h
999,999,999,561,790,1.01,False,h
999,999,999,556,785,0.99,False,h
999,999,999,555,795,1.0,False,h
999,999,999,546,794,1.02,False,h
999,999,999,543,799,1.01,False,h
999,999,999,545,800,1.01,False,h
141,0,0,0,795,1.03,False,i
157,0,0,0,785,1.06,False,i
172,0,0,0,761,1.05,False,i
127,0,0,0,767,1.03,False,i
160,0,0,0,785,1.04,False,i
182,0,0,0,810,1.03,False,i
178,0,0,0,796,1.04,False,i
164,0,0,0,784,1.04,False,i
170,0,0,0,771,1.04,False,i
175,0,0,0,790,1.03,False,i
228,0,0,0,779,1.05,False,i
206,0,0,0,806,1.04,False,i
216,0,0,0,807,1.03,False,i
210,0,0,0,836,1.03,False,i
226,0,0,0,827,1.03,False,i
213,0,0,0,837,1.03,False,i
232,0,0,0,844,1.01,False,i
198,0,0,0,851,1.04,False,i
201,0,0,0,842,1.03,False,i
232,0,0,0,854,1.05,False,i
256,0,0,0,854,1.04,False,i
262,0,0,0,849,1.04,False,i
242,0,0,0,871,1.04,False,i
267,0,0,0,886,1.04,False,i
261,0,0,0,869,1.03,False,i
279,0,0,0,864,1.03,False,i
237,0,0,0,908,1.04,False,i
263,0,0,0,935,1.03,False,i
286,0,0,0,911,1.05,False,i
282,0,0,0,930,1.03,False,i
999,0,68,969,999,1.78,True,j
999,0,62,884,987,0.9,True,j
999,0,86,999,985,0.47,True,j
999,0,113,999,999,0.72,True,j
999,0,113,999,999,1.02,True,j
999,0,114,999,999,1.89,True,j
999,0,125,999,999,2.13,False,j
999,0,103,999,999,2.04,True,j
999,0,115,999,999,1.99,True,j
999,0,118,999,999,1.03,True,j
999,0,129,999,999,0.95,True,j
999,0,127,999,996,1.22,True,j
999,0,118,999,999,1.75,True,j
999,0,116,999,999,1.99,True,j
999,0,103,999,999,2.06,True,j
999,0,92,883,999,1.73,True,j
999,0,101,972,999,1.18,True,j
999,0,140,999,999,0.64,True,j
999,0,199,999,999,1.07,False,j
999,0,114,945,999,1.08,True,j
999,0,125,999,999,2.09,True,j
999,0,110,999,999,1.96,True,j
999,0,103,886,999,1.82,True,j
999,0,113,934,999,0.91,True,j
999,0,190,999,999,1.03,True,j
999,0,122,999,999,0.94,True,j
999,0,107,999,999,1.61,True,j
999,0,139,999,999,2.07,True,j
999,0,100,999,999,2.18,True,j
999,0,98,999,999,1.69,True,j
999,999,999,614,163,2.36,True,k
999,999,999,518,144,2.44,True,k
999,999,999,690,165,1.71,True,k
999,999,999,960,163,0.29,False,k
999,999,548,314,139,0.85,True,k
999,999,887,596,181,2.24,True,k
999,999,999,972,181,1.14,True,k
999,999,999,960,203,0.55,False,k
999,999,999,692,181,1.81,True,k
999,999,999,774,217,1.65,True,k
999,999,999,808,200,0.79,False,k
999,999,999,627,183,1.19,True,k
999,999,999,642,178,2.36,False,k
999,972,999,858,184,0.88,True,k
999,999,999,768,200,0.48,True,k
999,960,999,700,187,2.15,False,k
999,999,999,810,259,1.42,True,k
999,999,999,960,232,0.53,False,k
999,999,999,766,217,1.7,True,k
999,930,999,736,239,1.7,True,k
999,918,999,743,198,0.61,False,k
999,999,999,667,184,0.86,True,k
999,962,999,742,195,2.13,True,k
999,999,999,999,205,0.55,True,k
999,999,999,460,201,0.4,True,k
999,999,999,636,170,2.54,False,k
999,979,999,852,204,1.18,True,k
999,999,999,919,200,0.43,False,k
999,999,717,310,138,0.68,True,k
999,999,921,747,204,2.3,True,k
999,540,21,32,297,1.47,False,l
999,537,22,35,305,1.48,False,l
999,534,21,32,315,1.47,False,l
999,537,20,36,305,1.47,False,l
999,530,22,33,305,1.47,False,l
999,518,25,42,301,1.48,False,l
999,532,25,36,308,1.48,False,l
999,537,22,27,301,1.48,False,l
999,534,25,29,303,1.48,False,l
999,532,24,22,305,1.48,False,l
999,531,27,27,299,1.48,False,l
999,533,25,30,301,1.47,False,l
999,533,23,22,309,1.48,False,l
999,530,18,24,315,1.48,False,l
999,533,13,16,283,1.48,False,l
999,534,12,8,299,1.49,False,l
999,529,9,10,294,1.47,False,l
999,537,0,0,332,1.48,False,l
999,555,0,0,394,1.47,False,l
999,534,0,0,389,1.48,False,l
999,544,0,0,394,1.49,False,l
999,573,5,0,394,1.47,False,l
999,580,0,0,381,1.48,False,l
999,674,0,0,399,1.49,False,l
999,674,0,0,375,1.48,False,l
999,653,0,0,379,1.49,False,l
999,643,0,0,379,1.47,False,l
999,627,0,0,381,1.48,False,l
999,600,0,0,374,1.49,False,l
999,599,0,0,369,1.48,False,l
297,513,724,999,93,1.87,False,m
313,518,712,999,86,1.89,False,m
314,565,730,999,81,1.87,False,m
290,549,740,999,91,1.88,False,m
296,540,729,999,93,1.89,False,m
309,548,727,999,106,1.9,False,m
313,509,726,999,101,1.88,False,m
290,507,728,999,100,1.91,False,m
281,498,736,999,97,1.88,False,m
283,522,740,999,88,1.92,False,m
291,516,756,999,86,1.92,False,m
321,587,754,999,79,1.93,False,m
304,549,739,999,80,1.94,False,m
343,598,748,999,75,1.89,False,m
297,565,761,999,75,1.94,False,m
327,561,746,999,79,1.94,False,m
308,576,729,999,78,1.93,False,m
290,556,733,999,78,1.97,False,m
304,550,733,999,73,1.95,False,m
300,536,720,999,72,1.93,False,m
314,522,729,999,77,1.93,False,m
317,528,734,999,81,1.95,False,m
329,535,742,999,90,1.95,False,m
319,531,733,999,90,1.95,False,m
286,531,724,999,89,1.96,False,m
309,537,709,999,90,1.95,False,m
328,536,730,999,91,1.95,False,m
304,525,724,999,95,1.95,False,m
304,530,731,999,100,1.95,False,m
332,528,733,999,106,1.96,False,m
999,501,754,81,100,1.76,False,n
999,515,745,76,102,1.77,False,n
999,509,745,88,106,1.76,False,n
999,503,746,107,111,1.76,False,n
999,500,747,128,111,1.77,False,n
999,510,748,141,115,1.77,False,n
999,509,726,134,108,1.77,False,n
999,507,756,135,117,1.76,False,n
999,501,757,132,115,1.77,False,n
999,507,763,130,118,1.75,False,n
999,518,754,125,108,1.75,False,n
999,519,740,103,119,1.76,False,n
999,517,765,85,106,1.76,False,n
999,515,771,71,100,1.75,False,n
999,522,763,57,96,1.76,False,n
999,533,738,60,95,1.75,False,n
999,534,740,53,95,1.75,False,n
999,539,733,49,88,1.77,False,n
999,538,754,55,89,1.77,False,n
999,517,746,63,95,1.75,False,n
999,506,720,80,101,1.76,False,n
999,495,726,80,99,1.77,False,n
999,499,730,121,107,1.77,False,n
999,488,735,115,102,1.77,False,n
999,490,725,118,106,1.76,False,n
999,494,735,121,106,1.77,False,n
999,485,741,128,106,1.76,False,n
999,492,736,140,124,1.76,False,n
999,492,741,144,116,1.78,False,n
999,498,746,138,107,1.79,False,n
999,462,785,195,241,1.8,False,-
999,467,771,184,261,1.88,False,-
999,463,766,185,256,1.77,False,-
999,464,770,165,248,1.67,False,-
999,463,753,176,264,1.62,False,-
999,464,772,175,261,1.59,False,-
999,466,775,204,264,1.64,False,-
999,465,798,251,259,1.92,False,-
999,466,764,249,253,1.79,False,-
999,465,761,254,247,1.79,False,-
999,466,761,255,255,1.8,False,-
999,465,767,283,244,1.8,False,-
999,464,764,273,248,1.8,False,-
999,466,762,255,271,1.54,True,-
999,463,761,203,212,1.33,True,-
999,466,782,181,252,1.41,True,-
999,464,754,184,234,2.07,False,-
999,461,761,167,247,1.64,True,-
999,467,754,176,242,1.85,True,-
999,469,748,178,242,1.43,True,-
999,461,754,162,248,1.29,True,-
999,459,745,165,222,1.4,True,-
999,464,738,180,248,1.47,True,-
999,466,740,222,232,2.24,True,-
999,467,757,237,258,1.95,False,-
999,465,750,244,243,2.24,False,-
999,465,753,199,225,1.7,True,-
999,454,736,238,242,1.85,True,-
999,449,745,227,238,1.59,True,-
999,460,755,262,256,1.64,True,-
999,9,200,999,839,1.24,False,o
999,13,194,999,860,1.24,False,o
999,10,198,999,832,1.25,False,o
999,10,203,999,809,1.24,False,o
999,10,203,999,804,1.26,False,o
999,12,201,999,809,1.25,False,o
999,9,205,999,805,1.25,False,o
999,9,201,999,790,1.25,False,o
999,10,204,999,794,1.25,False,o
999,9,202,999,790,1.27,False,o
999,7,217,999,806,1.26,False,o
999,11,223,999,801,1.25,False,o
999,11,225,999,790,1.26,False,o
999,13,223,999,806,1.25,False,o
999,10,219,999,791,1.27,False,o
999,13,223,999,806,1.26,False,o
999,13,223,999,805,1.25,False,o
999,17,225,999,804,1.26,False,o
999,14,219,999,815,1.27,False,o
999,15,219,999,834,1.26,False,o
999,14,215,999,828,1.26,False,o
999,11,216,999,831,1.26,False,o
999,14,217,999,824,1.27,False,o
999,12,215,999,824,1.26,False,o
999,13,218,999,811,1.27,False,o
999,10,223,999,816,1.25,False,o
999,16,224,999,834,1.25,False,o
999,16,224,999,837,1.25,False,o
999,16,223,999,832,1.26,False,o
999,16,228,999,822,1.26,False,o
999,547,999,999,310,0.97,False,p
999,548,999,999,313,0.96,False,p
999,561,999,999,303,0.97,False,p
999,558,999,999,301,0.96,False,p
999,571,999,999,305,0.96,False,p
999,640,999,999,316,0.97,False,p
999,707,999,999,296,0.97,False,p
999,683,999,999,301,0.97,False,p
999,697,999,999,301,0.96,False,p
999,707,999,999,307,0.97,False,p
999,746,999,999,301,0.97,False,p
999,745,999,999,301,0.98,False,p
999,744,999,999,302,0.97,False,p
999,749,999,999,307,0.98,False,p
999,999,999,999,308,0.98,False,p
999,999,999,999,309,0.98,False,p
999,999,999,999,307,0.99,False,p
999,999,999,999,316,0.97,False,p
999,999,999,999,316,0.99,False,p
999,999,999,999,314,0.97,False,p
999,999,999,999,310,0.96,False,p
999,999,999,999,310,0.96,False,p
999,999,999,999,334,1.0,False,p
999,999,999,999,325,0.96,False,p
999,999,999,999,330,0.98,False,p
999,999,999,999,321,0.93,False,p
999,999,999,999,320,0.99,False,p
999,999,999,999,330,0.96,False,p
999,999,999,999,318,0.97,False,p
999,999,999,999,359,0.98,False,p
999,456,0,82,63,1.81,False,q
999,510,0,77,46,1.91,False,q
999,508,0,86,63,1.58,True,q
999,531,0,88,48,1.86,False,q
999,529,0,98,70,1.51,True,q
999,528,0,100,61,1.85,False,q
999,527,0,103,79,1.54,False,q
999,529,0,124,72,1.78,False,q
999,542,0,133,85,1.52,False,q
999,527,0,128,81,1.79,False,q
999,538,0,138,95,1.2,False,q
999,525,0,131,84,1.67,True,q
999,526,0,136,90,1.38,False,q
999,528,0,130,78,1.69,True,q
999,540,0,130,96,1.3,True,q
999,536,0,142,91,1.55,True,q
999,529,0,189,105,1.39,True,q
999,537,0,180,99,1.59,True,q
999,538,0,190,119,1.33,True,q
999,533,0,201,91,1.54,True,q
999,542,0,222,107,1.22,True,q
999,553,0,222,117,1.4,True,q
999,573,0,198,107,1.28,True,q
999,575,0,203,119,1.3,True,q
999,560,0,200,115,1.32,True,q
999,563,0,193,124,1.35,True,q
999,585,0,191,137,1.31,True,q
999,562,0,196,127,1.37,True,q
999,584,0,201,129,1.34,True,q
999,567,0,197,129,1.39,True,q
319,892,512,0,239,1.09,False,r
314,867,499,0,242,1.1,False,r
311,834,522,0,256,1.1,False,r
331,814,523,0,244,1.1,False,r
331,796,504,0,264,1.1,False,r
314,782,506,0,252,1.11,False,r
329,822,497,0,245,1.1,False,r
322,862,490,0,247,1.11,False,r
322,846,499,0,254,1.11,False,r
330,829,492,0,249,1.09,False,r
323,816,486,0,252,1.11,False,r
319,812,486,0,247,1.11,False,r
315,810,483,0,258,1.12,False,r
327,813,491,0,259,1.11,False,r
305,802,478,0,264,1.11,False,r
304,796,479,0,271,1.1,False,r
304,798,486,0,261,1.1,False,r
303,794,502,0,276,1.12,False,r
302,791,505,0,283,1.12,False,r
300,790,516,0,294,1.13,False,r
302,789,509,0,293,1.14,False,r
302,796,507,0,292,1.14,False,r
292,803,499,0,297,1.14,False,r
280,796,503,0,283,1.13,False,r
319,785,512,0,293,1.13,False,r
303,782,516,0,301,1.14,False,r
281,784,542,0,303,1.1,False,r
290,777,538,0,294,1.13,False,r
277,777,558,0,294,1.13,False,r
302,773,589,0,298,1.12,False,r
327,0,0,479,74,1.05,False,s
344,0,0,644,128,1.05,False,s
343,0,0,584,104,1.05,False,s
347,0,0,559,91,1.06,False,s
366,0,0,509,95,1.06,False,s
347,0,0,496,88,1.06,False,s
348,0,0,480,81,1.06,False,s
347,0,0,478,80,1.06,False,s
337,0,0,503,85,1.08,False,s
342,0,0,557,84,1.06,False,s
336,0,0,496,80,1.07,False,s
323,0,0,496,78,1.06,False,s
356,0,0,496,77,1.08,False,s
351,0,0,491,75,1.09,False,s
344,0,0,518,85,1.07,False,s
331,0,0,539,91,1.07,False,s
340,0,0,586,94,1.09,False,s
345,0,0,588,99,1.06,False,s
358,0,0,680,100,1.07,False,s
362,0,0,669,102,1.09,False,s
396,0,0,641,102,1.08,False,s
371,0,0,688,101,1.08,False,s
376,0,0,724,101,1.06,False,s
415,0,0,674,90,1.08,False,s
384,0,0,634,95,1.08,False,s
396,0,0,601,85,1.07,False,s
410,0,0,581,93,1.09,False,s
378,0,0,584,86,1.09,False,s
380,0,0,612,86,1.09,False,s
408,0,0,645,119,1.09,False,s
0,196,15,476,186,1.08,False,t
0,200,16,451,186,1.1,False,t
0,198,19,477,183,1.08,False,t
0,196,15,444,178,1.07,False,t
0,194,16,457,183,1.08,False,t
0,199,16,473,181,1.09,False,t
0,200,17,492,188,1.08,False,t
0,195,16,470,188,1.1,False,t
0,198,15,471,198,1.1,False,t
0,200,17,477,198,1.09,False,t
0,198,19,481,181,1.1,False,t
0,203,16,419,186,1.08,False,t
0,203,15,429,183,1.08,False,t
0,199,16,479,198,1.1,False,t
0,200,17,499,193,1.09,False,t
0,199,16,514,183,1.1,False,t
0,200,19,496,178,1.11,False,t
0,201,18,520,184,1.1,False,t
0,202,17,529,195,1.09,False,t
0,201,18,552,186,1.1,False,t
0,204,18,558,200,1.12,False,t
0,205,16,569,189,1.1,False,t
0,204,19,528,199,1.11,False,t
0,202,16,499,186,1.11,False,t
0,203,18,530,201,1.1,False,t
0,205,18,527,200,1.11,False,t
0,208,21,496,199,1.11,False,t
0,214,17,469,195,1.11,False,t
0,212,14,516,200,1.11,False,t
0,203,16,521,189,1.1,False,t
999,774,913,724,301,1.23,False,u
999,809,899,693,293,1.23,False,u
999,910,908,654,303,1.23,False,u
999,873,923,661,308,1.23,False,u
999,928,948,689,310,1.23,False,u
999,936,954,654,321,1.24,False,u
999,999,895,664,310,1.25,False,u
999,999,883,655,299,1.25,False,u
999,999,894,669,303,1.24,False,u
999,999,907,666,302,1.24,False,u
999,999,942,782,312,1.24,False,u
999,999,920,772,305,1.22,False,u
999,999,909,745,297,1.24,False,u
999,999,888,853,298,1.24,False,u
999,999,873,852,293,1.25,False,u
999,999,916,810,301,1.25,False,u
999,999,923,775,293,1.23,False,u
999,761,851,838,308,1.26,False,u
999,583,820,981,314,1.26,False,u
999,570,824,999,331,1.26,False,u
999,567,866,999,336,1.25,False,u
999,564,828,999,331,1.26,False,u
999,566,826,999,327,1.24,False,u
999,584,837,999,329,1.25,False,u
999,582,850,999,323,1.26,False,u
999,581,864,999,318,1.23,False,u
999,587,837,999,329,1.25,False,u
999,599,825,999,312,1.27,False,u
999,659,823,999,310,1.26,False,u
999,656,853,999,305,1.24,False,u
999,999,814,0,173,1.29,False,v
773,999,824,0,161,1.28,False,v
771,999,817,0,156,1.28,False,v
714,999,818,0,148,1.27,False,v
704,999,827,0,143,1.28,False,v
715,999,846,0,159,1.29,False,v
920,999,826,0,177,1.28,False,v
884,999,816,0,181,1.28,False,v
749,999,814,0,186,1.29,False,v
735,999,858,6,179,1.28,False,v
769,999,858,3,177,1.29,False,v
777,999,838,10,173,1.28,False,v
727,999,861,51,176,1.29,False,v
669,999,856,59,177,1.3,False,v
673,999,875,77,176,1.29,False,v
